,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask
2023-10-03,SPX,4318.08,2023-10-06,Weekly,2.43,4370.0,51.92,0.012,0.46162,0.00024,67.49667,-1.83072,0.0,0.48378,25.0,2157.0,8 x 1,1991.89,2335.8,-0.53838,0.00024,67.49667,-1.94757,-3.98342,0.51073,26.0,2103.87,5 x 17,1956.69,2262.11
2023-10-03,SPX,4318.08,2023-10-06,Weekly,2.43,4380.0,61.92,0.014,0.45426,0.0002,67.49667,-2.26149,0.0,0.59761,34.0,2157.06,1 x 18,1990.59,2337.45,-0.54574,0.0002,67.49667,-2.37861,-4.75761,0.63595,32.0,2113.68,1 x 9,1967.16,2271.11
2023-10-03,SPX,4318.08,2023-10-06,Weekly,2.43,4390.0,71.92,0.017,0.44693,0.00016,67.49667,-2.76795,0.0,0.73144,31.0,2157.26,5 x 10,1989.42,2339.25,-0.55307,0.00016,67.49667,-2.88533,-5.53322,0.78316,32.0,2123.64,2 x 8,1977.78,2280.25
2023-10-03,SPX,4318.08,2023-10-06,Weekly,2.43,4400.0,81.92,0.019,0.43961,0.00014,67.49667,-3.35009,0.0,0.88528,33.0,2157.6,8 x 18,1988.4,2341.2,-0.56039,0.00014,67.49667,-3.46774,-6.3099,0.95238,29.0,2133.74,9 x 1,1988.55,2289.54
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4100.0,-218.08,-0.051,0.56017,1e-05,180.34568,-7.07317,36.12675,4.99414,6.0,2211.63,3 x 4,2014.16,2428.46,-0.43983,1e-05,180.34568,-7.16753,-0.0,5.46974,5.0,1337.62,2 x 13,1204.98,1484.85
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4125.0,-193.08,-0.045,0.55333,1e-05,180.34568,-5.61734,32.2141,3.96622,5.0,2204.53,6 x 19,2006.45,2422.17,-0.44667,1e-05,180.34568,-5.71227,-0.0,4.33903,6.0,1351.52,6 x 8,1218.25,1499.36
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4150.0,-168.08,-0.039,0.54647,1e-05,180.34568,-4.33854,28.23904,3.06331,6.0,2197.7,1 x 13,1998.98,2416.17,-0.45353,1e-05,180.34568,-4.43405,-0.0,3.34583,6.0,1365.69,8 x 15,1231.79,1514.14
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4175.0,-143.08,-0.033,0.53959,2e-05,180.34568,-3.23679,24.20291,2.28539,6.0,2191.15,9 x 19,1991.78,2410.47,-0.46041,2e-05,180.34568,-3.33287,-0.0,2.49012,6.0,1380.13,7 x 3,1245.59,1529.21
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4200.0,-118.08,-0.027,0.53269,2e-05,180.34568,-2.31207,20.10711,1.63248,8.0,2184.87,9 x 10,1984.82,2405.07,-0.46731,2e-05,180.34568,-2.40873,-0.0,1.77191,5.0,1394.86,2 x 12,1259.66,1544.56
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4225.0,-93.08,-0.022,0.52578,4e-05,180.34568,-1.56438,15.95309,1.10456,5.0,2178.87,7 x 19,1978.13,2399.98,-0.47422,4e-05,180.34568,-1.66162,-0.0,1.19121,6.0,1409.86,9 x 4,1274.01,1560.2
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4250.0,-68.08,-0.016,0.51887,6e-05,180.34568,-0.99374,11.74234,0.70165,7.0,2173.15,3 x 17,1971.71,2395.18,-0.48113,6e-05,180.34568,-1.09155,-0.0,0.748,5.0,1425.14,8 x 13,1288.62,1576.13
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4275.0,-43.08,-0.01,0.51194,0.0001,180.34568,-0.60013,7.47641,0.42373,5.0,2167.72,1 x 7,1965.55,2390.7,-0.48806,0.0001,180.34568,-0.69851,-0.0,0.44229,6.0,1440.71,2 x 12,1303.52,1592.35
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4300.0,-18.08,-0.004,0.50501,0.00015,180.34568,-0.38355,3.15689,0.27082,6.0,2162.58,9 x 12,1959.65,2386.53,-0.49499,0.00015,180.34568,-0.48251,-0.0,0.27409,7.0,1456.57,10 x 5,1318.69,1608.86
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4325.0,6.92,0.002,0.49808,0.00017,180.34568,-0.34402,0.0,0.2429,7.0,2157.73,10 x 9,1954.03,2382.67,-0.50192,0.00017,180.34568,-0.44355,-1.21459,0.24338,5.0,1472.72,10 x 4,1334.15,1625.68
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4350.0,31.92,0.007,0.49115,0.00012,180.34568,-0.48152,0.0,0.33998,6.0,2153.17,1 x 14,1948.67,2379.12,-0.50885,0.00012,180.34568,-0.58163,-5.63634,0.35017,6.0,1489.16,9 x 19,1349.89,1642.79
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4375.0,56.92,0.013,0.48423,8e-05,180.34568,-0.79605,0.0,0.56207,8.0,2148.9,10 x 11,1943.59,2375.89,-0.51577,8e-05,180.34568,-0.89674,-10.10667,0.59446,6.0,1505.89,6 x 1,1365.91,1660.21
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4400.0,81.92,0.019,0.4773,5e-05,180.34568,-1.28763,0.0,0.90915,7.0,2144.92,3 x 17,1938.78,2372.98,-0.5227,5e-05,180.34568,-1.38889,-14.62381,0.97626,7.0,1522.92,2 x 12,1382.22,1677.93
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4425.0,106.92,0.025,0.47039,3e-05,180.34568,-1.95624,0.0,1.38124,6.0,2141.25,6 x 1,1934.25,2370.4,-0.52961,3e-05,180.34568,-2.05808,-19.18598,1.49555,8.0,1540.24,9 x 9,1398.82,1695.95
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4450.0,131.92,0.031,0.46349,2e-05,180.34568,-2.80189,0.0,1.97832,6.0,2137.87,7 x 7,1929.99,2368.13,-0.53651,2e-05,180.34568,-2.9043,-23.79138,2.15234,7.0,1557.86,1 x 5,1415.71,1714.27
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4475.0,156.92,0.036,0.4566,2e-05,180.34568,-3.82457,0.0,2.70041,5.0,2134.78,9 x 19,1926.01,2366.18,-0.5434,2e-05,180.34568,-3.92756,-28.43816,2.94664,6.0,1575.78,5 x 12,1432.89,1732.91
2023-10-03,SPX,4318.08,2023-10-21,Monthly,17.43,4500.0,181.92,0.042,0.44973,1e-05,180.34568,-5.02429,0.0,3.54749,7.0,2132.0,2 x 18,1922.31,2364.56,-0.55027,1e-05,180.34568,-5.12785,-33.12446,3.87843,6.0,1593.99,1 x 5,1450.36,1751.84
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4200.0,-109.46,-0.025,0.58055,7e-05,67.35227,-5.33464,8.03201,1.41233,32.0,2171.68,3 x 3,2027.71,2325.86,-0.41945,7e-05,67.35227,-5.44694,-0.0,1.53214,36.0,1961.28,5 x 6,1804.12,2132.13
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4210.0,-99.46,-0.023,0.5733,8e-05,67.35227,-4.54553,7.3267,1.20341,32.0,2169.44,1 x 8,2024.25,2325.04,-0.4267,8e-05,67.35227,-4.6581,-0.0,1.30233,30.0,1968.8,7 x 2,1812.25,2138.87
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4220.0,-89.46,-0.021,0.56602,0.0001,67.35227,-3.83196,6.61478,1.0145,34.0,2167.33,4 x 16,2020.91,2324.36,-0.43398,0.0001,67.35227,-3.9448,-0.0,1.09452,34.0,1976.45,6 x 14,1820.52,2145.75
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4230.0,-79.46,-0.018,0.55871,0.00012,67.35227,-3.19394,5.89653,0.84558,36.0,2165.36,7 x 5,2017.7,2323.83,-0.44129,0.00012,67.35227,-3.30704,-0.0,0.90872,33.0,1984.25,2 x 14,1828.92,2152.76
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4240.0,-69.46,-0.016,0.55138,0.00015,67.35227,-2.63146,5.17224,0.69667,33.0,2163.53,1 x 16,2014.62,2323.45,-0.44862,0.00015,67.35227,-2.74483,-0.0,0.74491,31.0,1992.18,4 x 8,1837.47,2159.9
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4250.0,-59.46,-0.014,0.54402,0.00018,67.35227,-2.14452,4.4422,0.56775,28.0,2161.84,9 x 10,2011.67,2323.23,-0.45598,0.00018,67.35227,-2.25816,-0.0,0.60311,26.0,2000.25,9 x 19,1846.17,2167.18
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4260.0,-49.46,-0.011,0.53665,0.00023,67.35227,-1.73313,3.70673,0.45884,37.0,2160.29,3 x 5,2008.85,2323.16,-0.46335,0.00023,67.35227,-1.84704,-0.0,0.4833,33.0,2008.46,7 x 9,1855.01,2174.59
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4270.0,-39.46,-0.009,0.52926,0.00029,67.35227,-1.39728,2.96612,0.36993,29.0,2158.89,10 x 9,2006.16,2323.24,-0.47074,0.00029,67.35227,-1.51146,-0.0,0.38549,27.0,2016.81,10 x 2,1864.0,2182.15
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4280.0,-29.46,-0.007,0.52185,0.00036,67.35227,-1.13698,2.2207,0.30101,31.0,2157.62,1 x 1,2003.61,2323.47,-0.47815,0.00036,67.35227,-1.25142,-0.0,0.30969,27.0,2025.3,4 x 20,1873.13,2189.84
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4290.0,-19.46,-0.005,0.51444,0.00043,67.35227,-0.95222,1.47078,0.2521,31.0,2156.5,7 x 14,2001.19,2323.87,-0.48556,0.00043,67.35227,-1.06693,-0.0,0.25588,34.0,2033.94,7 x 5,1882.41,2197.67
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4300.0,-9.46,-0.002,0.50702,0.00049,67.35227,-0.843,0.7167,0.22318,35.0,2155.52,8 x 5,1998.9,2324.41,-0.49298,0.00049,67.35227,-0.95798,-0.0,0.22408,34.0,2042.72,4 x 16,1891.84,2205.64
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4310.0,0.54,0.0,0.4996,0.00052,67.35227,-0.80933,0.0,0.21427,32.0,2154.69,1 x 10,1996.75,2325.11,-0.5004,0.00052,67.35227,-0.92458,-0.04123,0.21427,32.0,2051.65,6 x 8,1901.41,2213.76
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4320.0,10.54,0.002,0.49217,0.0005,67.35227,-0.8512,0.0,0.22535,32.0,2154.0,10 x 16,1994.74,2325.97,-0.50783,0.0005,67.35227,-0.96672,-0.80266,0.22646,35.0,2060.72,9 x 13,1911.13,2222.02
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4330.0,20.54,0.005,0.48475,0.00044,67.35227,-0.96862,0.0,0.25644,30.0,2153.46,10 x 3,1992.87,2326.98,-0.51525,0.00044,67.35227,-1.0844,-1.56727,0.26066,34.0,2069.94,7 x 16,1921.0,2230.42
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4340.0,30.54,0.007,0.47734,0.00037,67.35227,-1.16158,0.0,0.30752,39.0,2153.06,1 x 8,1991.14,2328.14,-0.52266,0.00037,67.35227,-1.27763,-2.3347,0.31685,36.0,2079.3,9 x 15,1931.02,2238.96
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4350.0,40.54,0.009,0.46994,0.00031,67.35227,-1.43008,0.0,0.37861,39.0,2152.8,8 x 2,1989.54,2329.46,-0.53006,0.00031,67.35227,-1.5464,-3.10462,0.39505,38.0,2088.8,7 x 3,1941.18,2247.65
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4360.0,50.54,0.012,0.46255,0.00025,67.35227,-1.77413,0.0,0.4697,33.0,2152.7,2 x 17,1988.08,2330.94,-0.53745,0.00025,67.35227,-1.89071,-3.8767,0.49524,36.0,2098.46,3 x 16,1951.49,2256.49
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4370.0,60.54,0.014,0.45518,0.0002,67.35227,-2.19372,0.0,0.58078,34.0,2152.73,7 x 14,1986.77,2332.57,-0.54482,0.0002,67.35227,-2.31057,-4.65058,0.61743,30.0,2108.25,7 x 3,1961.95,2265.47
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4380.0,70.54,0.016,0.44782,0.00017,67.35227,-2.68886,0.0,0.71187,36.0,2152.92,1 x 20,1985.59,2334.35,-0.55218,0.00017,67.35227,-2.80598,-5.42592,0.76163,30.0,2118.2,6 x 12,1972.55,2274.6
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4390.0,80.54,0.019,0.44049,0.00014,67.35227,-3.25954,0.0,0.86295,37.0,2153.24,3 x 11,1984.55,2336.28,-0.55951,0.00014,67.35227,-3.37692,-6.20238,0.92782,37.0,2128.28,4 x 12,1983.3,2283.87
2023-10-03,SPX,4309.46,2023-10-06,Weekly,2.43,4400.0,90.54,0.021,0.43319,0.00012,67.35227,-3.90577,0.0,1.03404,27.0,2153.71,3 x 7,1983.64,2338.36,-0.56681,0.00012,67.35227,-4.02342,-6.97962,1.11602,31.0,2138.51,1 x 15,1994.19,2293.28
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4100.0,-209.46,-0.049,0.55793,1e-05,179.98183,-6.5379,34.77925,4.62535,5.0,2204.86,1 x 8,2007.59,2421.51,-0.44207,1e-05,179.98183,-6.63226,-0.0,5.06407,6.0,1339.49,1 x 17,1206.92,1486.63
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4125.0,-184.46,-0.043,0.55106,1e-05,179.98183,-5.14591,30.84596,3.64056,5.0,2197.85,4 x 9,1999.95,2415.32,-0.44894,1e-05,179.98183,-5.24084,-0.0,3.98081,6.0,1353.48,10 x 5,1220.28,1501.23
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4150.0,-159.46,-0.037,0.54418,1e-05,179.98183,-3.93061,26.85058,2.78078,6.0,2191.11,6 x 5,1992.57,2409.42,-0.45582,1e-05,179.98183,-4.02612,-0.0,3.03504,5.0,1367.74,9 x 4,1233.9,1516.11
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4175.0,-134.46,-0.031,0.53728,2e-05,179.98183,-2.89199,22.79446,2.04599,8.0,2184.64,4 x 3,1985.45,2403.82,-0.46272,2e-05,179.98183,-2.98808,-0.0,2.22678,6.0,1382.28,8 x 8,1247.79,1531.27
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4200.0,-109.46,-0.025,0.53037,3e-05,179.98183,-2.03006,18.67903,1.4362,6.0,2178.46,5 x 2,1978.59,2398.52,-0.46963,3e-05,179.98183,-2.12672,-0.0,1.55601,6.0,1397.1,8 x 8,1261.95,1546.71
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4225.0,-84.46,-0.02,0.52345,4e-05,179.98183,-1.34482,14.50576,0.95142,7.0,2172.56,2 x 13,1971.99,2393.53,-0.47655,4e-05,179.98183,-1.44206,-0.0,1.02275,7.0,1412.19,4 x 8,1276.39,1562.45
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4250.0,-59.46,-0.014,0.51651,7e-05,179.98183,-0.83627,10.27617,0.59163,7.0,2166.94,7 x 6,1965.65,2388.84,-0.48349,7e-05,179.98183,-0.93408,-0.0,0.62698,6.0,1427.58,9 x 18,1291.1,1578.48
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4275.0,-34.46,-0.008,0.50957,0.00012,179.98183,-0.5044,5.99182,0.35684,6.0,2161.6,9 x 5,1959.58,2384.46,-0.49043,0.00012,179.98183,-0.60278,-0.0,0.36872,7.0,1443.24,2 x 8,1306.09,1594.8
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4300.0,-9.46,-0.002,0.50263,0.00017,179.98183,-0.34922,1.65434,0.24706,6.0,2156.56,8 x 18,1953.78,2380.39,-0.49737,0.00017,179.98183,-0.44818,-0.0,0.24795,7.0,1459.2,10 x 20,1321.36,1611.42
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4325.0,15.54,0.004,0.49568,0.00016,179.98183,-0.37072,0.0,0.26227,8.0,2151.81,3 x 2,1948.24,2376.64,-0.50432,0.00016,179.98183,-0.47026,-2.73463,0.26469,5.0,1475.45,8 x 7,1336.91,1628.34
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4350.0,40.54,0.009,0.48874,0.00011,179.98183,-0.56891,0.0,0.40249,6.0,2147.35,6 x 8,1942.98,2373.21,-0.51126,0.00011,179.98183,-0.66902,-7.17339,0.41892,6.0,1491.99,1 x 11,1352.75,1645.56
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4375.0,65.54,0.015,0.4818,6e-05,179.98183,-0.94379,0.0,0.6677,7.0,2143.18,5 x 1,1938.0,2370.09,-0.5182,6e-05,179.98183,-1.04448,-11.66021,0.71066,7.0,1508.83,8 x 12,1368.88,1663.08
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4400.0,90.54,0.021,0.47487,4e-05,179.98183,-1.49535,0.0,1.05791,8.0,2139.31,4 x 18,1933.29,2367.3,-0.52513,4e-05,179.98183,-1.59662,-16.19331,1.13989,7.0,1525.96,6 x 19,1385.29,1680.9
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4425.0,115.54,0.027,0.46795,3e-05,179.98183,-2.2236,0.0,1.57313,5.0,2135.74,3 x 20,1928.85,2364.82,-0.53205,3e-05,179.98183,-2.32544,-20.77091,1.70663,8.0,1543.38,8 x 1,1401.99,1699.03
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4450.0,140.54,0.033,0.46104,2e-05,179.98183,-3.12854,0.0,2.21334,7.0,2132.47,5 x 7,1924.69,2362.67,-0.53896,2e-05,179.98183,-3.23096,-25.39116,2.41086,5.0,1561.11,7 x 3,1418.99,1717.47
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4475.0,165.54,0.038,0.45414,1e-05,179.98183,-4.21017,0.0,2.97856,5.0,2129.49,8 x 20,1920.81,2360.84,-0.54586,1e-05,179.98183,-4.31316,-30.05221,3.2526,4.0,1579.13,5 x 10,1436.27,1736.21
2023-10-03,SPX,4309.46,2023-10-21,Monthly,17.43,4500.0,190.54,0.044,0.44726,1e-05,179.98183,-5.46848,0.0,3.86877,5.0,2126.81,5 x 8,1917.21,2359.33,-0.55274,1e-05,179.98183,-5.57204,-34.75219,4.23183,6.0,1597.46,8 x 12,1453.85,1755.25
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4200.0,-122.62,-0.028,0.58978,6e-05,67.54836,-6.50909,8.94991,1.71777,37.0,2181.38,10 x 12,2038.53,2334.24,-0.41022,6e-05,67.54836,-6.6214,-0.0,1.86812,37.0,1957.85,5 x 7,1799.44,2130.2
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4210.0,-112.62,-0.026,0.5826,7e-05,67.54836,-5.61772,8.25356,1.48253,27.0,2178.97,3 x 20,2034.91,2333.22,-0.4174,7e-05,67.54836,-5.73029,-0.0,1.60936,32.0,1965.2,7 x 1,1807.39,2136.78
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4220.0,-102.62,-0.024,0.57538,8e-05,67.54836,-4.80212,7.55027,1.26729,31.0,2176.69,3 x 6,2031.41,2332.35,-0.42462,8e-05,67.54836,-4.91496,-0.0,1.3726,30.0,1972.68,3 x 1,1815.47,2143.5
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4230.0,-92.62,-0.021,0.56813,9e-05,67.54836,-4.06232,6.84031,1.07206,33.0,2174.54,3 x 4,2028.04,2331.63,-0.43187,9e-05,67.54836,-4.17542,-0.0,1.15784,39.0,1980.29,6 x 17,1823.7,2150.34
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4240.0,-82.62,-0.019,0.56085,0.00011,67.54836,-3.39829,6.12396,0.89682,36.0,2172.54,4 x 18,2024.79,2331.06,-0.43915,0.00011,67.54836,-3.51167,-0.0,0.96508,38.0,1988.05,10 x 8,1832.07,2157.31
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4250.0,-72.62,-0.017,0.55355,0.00014,67.54836,-2.81006,5.40151,0.74158,34.0,2170.67,6 x 7,2021.67,2330.64,-0.44645,0.00014,67.54836,-2.9237,-0.0,0.79432,37.0,1995.94,9 x 4,1840.58,2164.41
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4260.0,-62.62,-0.014,0.54622,0.00017,67.54836,-2.29761,4.67324,0.60634,35.0,2168.93,1 x 8,2018.68,2330.37,-0.45378,0.00017,67.54836,-2.41151,-0.0,0.64556,39.0,2003.96,5 x 14,1849.23,2171.65
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4270.0,-52.62,-0.012,0.53887,0.00021,67.54836,-1.86094,3.93946,0.49111,33.0,2167.34,6 x 1,2015.82,2330.25,-0.46113,0.00021,67.54836,-1.97512,-0.0,0.51879,26.0,2012.13,1 x 15,1858.03,2179.02
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4280.0,-42.62,-0.01,0.5315,0.00027,67.54836,-1.50006,3.20047,0.39587,32.0,2165.89,4 x 6,2013.09,2330.29,-0.4685,0.00027,67.54836,-1.6145,-0.0,0.41403,32.0,2020.44,10 x 13,1866.97,2186.53
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4290.0,-32.62,-0.008,0.52413,0.00033,67.54836,-1.21497,2.45659,0.32063,29.0,2164.58,8 x 14,2010.5,2330.48,-0.47587,0.00033,67.54836,-1.32968,-0.0,0.33127,27.0,2028.89,9 x 9,1876.06,2194.18
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4300.0,-22.62,-0.005,0.51674,0.00041,67.54836,-1.00566,1.70812,0.2654,37.0,2163.42,9 x 18,2008.04,2330.82,-0.48326,0.00041,67.54836,-1.12064,-0.0,0.27051,34.0,2037.49,5 x 16,1885.29,2201.97
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4310.0,-12.62,-0.003,0.50934,0.00048,67.54836,-0.87214,0.9554,0.23016,28.0,2162.39,10 x 11,2005.71,2331.32,-0.49066,0.00048,67.54836,-0.98738,-0.0,0.23175,29.0,2046.22,7 x 20,1894.67,2209.89
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4320.0,-2.62,-0.001,0.50194,0.00052,67.54836,-0.8144,0.19874,0.21492,29.0,2161.52,8 x 4,2003.52,2331.97,-0.49806,0.00052,67.54836,-0.92991,-0.0,0.21499,38.0,2055.1,8 x 7,1904.2,2217.97
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4330.0,7.38,0.002,0.49454,0.00051,67.54836,-0.83244,0.0,0.21968,29.0,2160.78,7 x 5,2001.47,2332.78,-0.50546,0.00051,67.54836,-0.94822,-0.56151,0.22023,27.0,2064.13,7 x 9,1913.88,2226.18
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4340.0,17.38,0.004,0.48714,0.00046,67.54836,-0.92628,0.0,0.24445,38.0,2160.19,9 x 3,1999.55,2333.74,-0.51286,0.00046,67.54836,-1.04233,-1.32503,0.24747,36.0,2073.3,10 x 11,1923.7,2234.53
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4350.0,27.38,0.006,0.47974,0.00039,67.54836,-1.0959,0.0,0.28921,28.0,2159.75,8 x 10,1997.77,2334.86,-0.52026,0.00039,67.54836,-1.21221,-2.09148,0.29671,27.0,2082.61,2 x 2,1933.67,2243.03
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4360.0,37.38,0.009,0.47236,0.00032,67.54836,-1.3413,0.0,0.35397,32.0,2159.45,8 x 3,1996.13,2336.13,-0.52764,0.00032,67.54836,-1.45788,-2.86053,0.36795,38.0,2092.07,7 x 6,1943.79,2251.68
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4370.0,47.38,0.011,0.46499,0.00026,67.54836,-1.66249,0.0,0.43874,33.0,2159.29,8 x 7,1994.63,2337.55,-0.53501,0.00026,67.54836,-1.77934,-3.63183,0.46119,27.0,2101.68,5 x 4,1954.05,2260.46
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4380.0,57.38,0.013,0.45763,0.00022,67.54836,-2.05947,0.0,0.5435,27.0,2159.28,5 x 15,1993.26,2339.13,-0.54237,0.00022,67.54836,-2.17658,-4.40504,0.57642,36.0,2111.43,3 x 14,1964.46,2269.4
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4390.0,67.38,0.016,0.45029,0.00018,67.54836,-2.53223,0.0,0.66826,35.0,2159.42,8 x 7,1992.04,2340.86,-0.54971,0.00018,67.54836,-2.64961,-5.17982,0.71366,37.0,2121.32,10 x 2,1975.01,2278.47
2023-10-03,SPX,4322.62,2023-10-06,Weekly,2.43,4400.0,77.38,0.018,0.44297,0.00015,67.54836,-3.08077,0.0,0.81302,35.0,2159.69,2 x 9,1990.95,2342.74,-0.55703,0.00015,67.54836,-3.19842,-5.95583,0.8729,33.0,2131.36,1 x 15,1985.71,2287.7
2023-10-03,SPX,4322.62,2023-10-21,Monthly,17.43,4100.0,-222.62,-0.052,0.56135,1e-05,180.52791,-7.36427,36.83131,5.19402,6.0,2215.2,5 x 4,2017.64,2432.11,-0.43865,1e-05,180.52791,-7.45863,-0.0,5.68961,6.0,1336.7,9 x 5,1204.03,1483.99
2023-10-03,SPX,4322.62,2023-10-21,Monthly,17.43,4125.0,-197.62,-0.046,0.55452,1e-05,180.52791,-5.8747,32.92967,4.14342,5.0,2208.06,7 x 5,2009.88,2425.77,-0.44548,1e-05,180.52791,-5.96964,-0.0,4.53396,5.0,1350.56,5 x 11,1217.26,1498.45
2023-10-03,SPX,4322.62,2023-10-21,Monthly,17.43,4150.0,-172.62,-0.04,0.54766,1e-05,180.52791,-4.56236,28.96546,3.21783,6.0,2201.18,9 x 8,2002.37,2419.73,-0.45234,1e-05,180.52791,-4.65787,-0.0,3.5158,7.0,1364.68,7 x 11,1230.75,1513.18
2023-10-03,SPX,4322.62,2023-10-21,Monthly,17.43,4175.0,-147.62,-0.034,0.54079,2e-05,180.52791,-3.42725,24.94001,2.41724,8.0,2194.58,4 x 7,1995.12,2413.98,-0.45921,2e-05,180.52791,-3.52334,-0.0,2.63515,7.0,1379.08,4 x 1,1244.51,1528.2
2023-10-03,SPX,4322.62,2023-10-21,Monthly,17.43,4200.0,-122.62,-0.028,0.53391,2e-05,180.52791,-2.46937,20.8547,1.74165,7.0,2188.25,9 x 5,1988.12,2408.52,-0.46609,2e-05,180.52791,-2.56603,-0.0,1.892,8.0,1393.75,1 x 5,1258.53,1543.5
2023-10-03,SPX,4322.62,2023-10-21,Monthly,17.43,4225.0,-97.62,-0.023,0.52701,3e-05,180.52791,-1.68872,16.71097,1.19105,6.0,2182.2,5 x 4,1981.38,2403.37,-0.47299,3e-05,180.52791,-1.78596,-0.0,1.28635,6.0,1408.7,1 x 5,1272.82,1559.09
2023-10-03,SPX,4322.62,2023-10-21,Monthly,17.43,4250.0,-72.62,-0.017,0.5201,5e-05,180.52791,-1.0853,12.51031,0.76546,6.0,2176.44,2 x 14,1974.91,2398.53,-0.4799,5e-05,180.52791,-1.18311,-0.0,0.81819,7.0,1423.94,7 x 18,1287.39,1574.97
