,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask,p_mid,p_spread
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4220.0,-88.2,-0.02,-0.43483,0.0001,67.28476,-3.86203,-0.0,1.06996,33.0,1976.97,4 x 3,1821.14,2146.13,1983.6350000000002,324.99
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4230.0,-78.2,-0.018,-0.44215,0.00012,67.28476,-3.2335,-0.0,0.88692,35.0,1984.78,8 x 7,1829.57,2153.16,1991.3649999999998,323.5899999999999
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4240.0,-68.2,-0.016,-0.44949,0.00015,67.28476,-2.68055,-0.0,0.72588,28.0,1992.73,9 x 11,1838.14,2160.32,1999.23,322.18000000000006
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4250.0,-58.2,-0.014,-0.45686,0.00019,67.28476,-2.20317,-0.0,0.58684,37.0,2000.82,3 x 1,1846.86,2167.61,2007.2350000000001,320.7500000000002
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4260.0,-48.2,-0.011,-0.46424,0.00024,67.28476,-1.80137,-0.0,0.46979,36.0,2009.04,7 x 2,1855.72,2175.04,2015.38,319.31999999999994
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4270.0,-38.2,-0.009,-0.47164,0.0003,67.28476,-1.47514,-0.0,0.37475,41.0,2017.41,4 x 2,1864.72,2182.61,2023.665,317.8900000000001
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4280.0,-28.2,-0.007,-0.47906,0.00037,67.28476,-1.22449,-0.0,0.30171,40.0,2025.93,1 x 6,1873.87,2190.32,2032.095,316.4500000000003
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4290.0,-18.2,-0.004,-0.48648,0.00044,67.28476,-1.04942,-0.0,0.25067,30.0,2034.58,7 x 13,1883.17,2198.16,2040.665,314.9899999999998
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4300.0,-8.2,-0.002,-0.49391,0.0005,67.28476,-0.94992,-0.0,0.22163,29.0,2043.38,7 x 20,1892.62,2206.15,2049.385,313.5300000000002
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4310.0,1.8,0.0,-0.50134,0.00052,67.28476,-0.92599,-0.13662,0.21458,37.0,2052.33,4 x 3,1902.21,2214.29,2058.25,312.0799999999999
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4320.0,11.8,0.003,-0.50877,0.00049,67.28476,-0.97764,-0.89795,0.22954,41.0,2061.42,10 x 9,1911.96,2222.56,2067.26,310.5999999999999
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4330.0,21.8,0.005,-0.51619,0.00043,67.28476,-1.10487,-1.6624,0.2665,35.0,2070.65,9 x 7,1921.85,2230.98,2076.415,309.1300000000001
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4340.0,31.8,0.007,-0.52361,0.00036,67.28476,-1.30768,-2.42964,0.32546,40.0,2080.04,9 x 15,1931.88,2239.55,2085.715,307.6700000000001
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4350.0,41.8,0.01,-0.53102,0.0003,67.28476,-1.58606,-3.19933,0.40642,40.0,2089.56,7 x 20,1942.07,2248.26,2095.165,306.1900000000003
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4360.0,51.8,0.012,-0.53842,0.00024,67.28476,-1.94001,-3.97112,0.50937,33.0,2099.23,1 x 16,1952.4,2257.11,2104.755,304.71000000000004
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4370.0,61.8,0.014,-0.54579,0.0002,67.28476,-2.36954,-4.74467,0.63433,39.0,2109.05,6 x 18,1962.88,2266.11,2114.495,303.23
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4380.0,71.8,0.017,-0.55315,0.00016,67.28476,-2.87465,-5.51963,0.78129,36.0,2119.01,1 x 10,1973.5,2275.25,2124.375,301.75
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4390.0,81.8,0.019,-0.56049,0.00014,67.28476,-3.45533,-6.29567,0.95025,39.0,2129.12,9 x 8,1984.27,2284.54,2134.4049999999997,300.27
2023-10-06,SPX,4308.2,2023-10-06,Weekly,2.43,4400.0,91.8,0.021,-0.5678,0.00011,67.28476,-4.11159,-7.07244,1.14121,35.0,2139.37,6 x 9,1995.18,2293.98,2144.58,298.79999999999995
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4100.0,-208.2,-0.048,-0.44239,1e-05,179.91145,-6.55684,-0.0,5.00635,6.0,1339.88,2 x 11,1207.31,1487.01,1347.1599999999999,279.70000000000005
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4125.0,-183.2,-0.043,-0.44926,1e-05,179.91145,-5.17457,-0.0,3.92999,6.0,1353.89,10 x 13,1220.68,1501.63,1361.1550000000002,280.95000000000005
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4150.0,-158.2,-0.037,-0.45615,1e-05,179.91145,-3.96896,-0.0,2.99114,8.0,1368.16,5 x 13,1234.32,1516.52,1375.42,282.20000000000005
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4175.0,-133.2,-0.031,-0.46305,2e-05,179.91145,-2.94,-0.0,2.18978,6.0,1382.71,5 x 9,1248.22,1531.69,1389.955,283.47
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4200.0,-108.2,-0.025,-0.46997,3e-05,179.91145,-2.08769,-0.0,1.52593,7.0,1397.54,9 x 4,1262.4,1547.15,1404.775,284.75
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4225.0,-83.2,-0.019,-0.47689,4e-05,179.91145,-1.41203,-0.0,0.99957,7.0,1412.66,2 x 5,1276.85,1562.9,1419.875,286.0500000000002
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4250.0,-58.2,-0.014,-0.48383,7e-05,179.91145,-0.91302,-0.0,0.61072,6.0,1428.05,6 x 18,1291.58,1578.95,1435.2649999999999,287.3700000000001
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4275.0,-33.2,-0.008,-0.49077,0.00012,179.91145,-0.59067,-0.0,0.35936,6.0,1443.74,6 x 3,1306.58,1595.29,1450.935,288.71000000000004
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4300.0,-8.2,-0.002,-0.49772,0.00017,179.91145,-0.44497,-0.0,0.24551,7.0,1459.71,1 x 1,1321.87,1611.92,1466.895,290.0500000000002
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4325.0,16.8,0.004,-0.50467,0.00016,179.91145,-0.47593,-2.95634,0.26915,8.0,1475.97,4 x 20,1337.44,1628.86,1483.15,291.41999999999985
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4350.0,41.8,0.01,-0.51161,0.0001,179.91145,-0.68353,-7.39728,0.4303,9.0,1492.53,9 x 1,1353.29,1646.09,1499.69,292.79999999999995
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4375.0,66.8,0.016,-0.51856,6e-05,179.91145,-1.06779,-11.88621,0.72894,6.0,1509.38,7 x 18,1369.43,1663.63,1516.5300000000002,294.20000000000005
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4400.0,91.8,0.021,-0.52549,4e-05,179.91145,-1.6287,-16.42134,1.16509,8.0,1526.53,10 x 19,1385.86,1681.47,1533.665,295.6100000000001
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4425.0,116.8,0.027,-0.53241,3e-05,179.91145,-2.36627,-21.00087,1.73873,7.0,1543.97,2 x 1,1402.58,1699.62,1551.1,297.03999999999996
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4450.0,141.8,0.033,-0.53933,2e-05,179.91145,-3.28048,-25.62297,2.44988,5.0,1561.72,9 x 9,1419.59,1718.07,1568.83,298.48
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4475.0,166.8,0.039,-0.54622,1e-05,179.91145,-4.37135,-30.28579,3.29853,7.0,1579.76,3 x 17,1436.89,1736.83,1586.8600000000001,299.9399999999998
2023-10-21,SPX,4308.2,2023-10-21,Monthly,17.43,4500.0,191.8,0.045,-0.5531,1e-05,179.91145,-5.63888,-34.98744,4.28467,5.0,1598.1,1 x 12,1454.48,1755.89,1605.185,301.4100000000001
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4200.0,-118.9,-0.028,-0.41275,6e-05,67.44228,-6.2803,-0.0,1.76937,29.0,1958.95,9 x 4,1800.88,2130.89,1965.885,330.00999999999976
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4210.0,-108.9,-0.025,-0.41996,7e-05,67.44228,-5.41748,-0.0,1.51878,35.0,1966.34,6 x 7,1808.88,2137.52,1973.2,328.6399999999999
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4220.0,-98.9,-0.023,-0.4272,8e-05,67.44228,-4.63044,-0.0,1.2902,30.0,1973.87,8 x 20,1817.01,2144.27,1980.6399999999999,327.26
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4230.0,-88.9,-0.021,-0.43447,0.0001,67.44228,-3.91917,-0.0,1.08362,33.0,1981.54,2 x 14,1825.29,2151.16,1988.225,325.8699999999999
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4240.0,-78.9,-0.018,-0.44177,0.00012,67.44228,-3.28368,-0.0,0.89903,28.0,1989.34,9 x 11,1833.71,2158.18,1995.945,324.4699999999998
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4250.0,-68.9,-0.016,-0.44909,0.00015,67.44228,-2.72396,-0.0,0.73645,33.0,1997.28,4 x 7,1842.27,2165.33,2003.8,323.05999999999995
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4260.0,-58.9,-0.014,-0.45644,0.00019,67.44228,-2.24002,-0.0,0.59586,43.0,2005.36,7 x 2,1850.98,2172.61,2011.795,321.6300000000001
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4270.0,-48.9,-0.011,-0.46381,0.00023,67.44228,-1.83185,-0.0,0.47728,35.0,2013.58,6 x 3,1859.83,2180.04,2019.935,320.21000000000004
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4280.0,-38.9,-0.009,-0.47119,0.00029,67.44228,-1.49945,-0.0,0.38069,35.0,2021.94,9 x 15,1868.83,2187.6,2028.215,318.77
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4290.0,-28.9,-0.007,-0.47859,0.00036,67.44228,-1.24283,-0.0,0.30611,38.0,2030.45,3 x 3,1877.97,2195.29,2036.63,317.31999999999994
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4300.0,-18.9,-0.004,-0.48599,0.00044,67.44228,-1.06198,-0.0,0.25353,41.0,2039.09,2 x 11,1887.27,2203.13,2045.2,315.8600000000001
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4310.0,-8.9,-0.002,-0.4934,0.0005,67.44228,-0.95691,-0.0,0.22294,29.0,2047.88,2 x 16,1896.7,2211.12,2053.91,314.41999999999985
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4320.0,1.1,0.0,-0.50081,0.00052,67.44228,-0.92761,-0.08336,0.21436,40.0,2056.82,3 x 5,1906.29,2219.24,2062.765,312.9499999999998
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4330.0,11.1,0.003,-0.50823,0.0005,67.44228,-0.97409,-0.84435,0.22777,37.0,2065.9,6 x 17,1916.02,2227.5,2071.76,311.48
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4340.0,21.1,0.005,-0.51564,0.00044,67.44228,-1.09634,-1.60848,0.26319,35.0,2075.12,8 x 4,1925.9,2235.91,2080.9049999999997,310.00999999999976
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4350.0,31.1,0.007,-0.52304,0.00037,67.44228,-1.29436,-2.37542,0.32061,37.0,2084.49,7 x 9,1935.93,2244.47,2090.2,308.53999999999974
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4360.0,41.1,0.01,-0.53043,0.0003,67.44228,-1.56816,-3.14482,0.40002,40.0,2094.01,9 x 13,1946.1,2253.16,2099.63,307.05999999999995
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4370.0,51.1,0.012,-0.53781,0.00025,67.44228,-1.91773,-3.91634,0.50144,35.0,2103.67,10 x 1,1956.42,2262.01,2109.215,305.59000000000015
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4380.0,61.1,0.014,-0.54517,0.0002,67.44228,-2.34308,-4.68965,0.62485,31.0,2113.48,7 x 1,1966.88,2270.99,2118.935,304.1099999999997
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4390.0,71.1,0.016,-0.55252,0.00016,67.44228,-2.8442,-5.4644,0.77027,33.0,2123.43,8 x 16,1977.49,2280.13,2128.81,302.6400000000001
2023-10-06,SPX,4318.9,2023-10-06,Weekly,2.43,4400.0,81.1,0.019,-0.55984,0.00014,67.44228,-3.4211,-6.24024,0.93769,31.0,2133.52,10 x 20,1988.25,2289.4,2138.825,301.1500000000001
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4100.0,-218.9,-0.051,-0.43961,1e-05,180.35474,-7.22054,-0.0,5.50909,6.0,1337.61,6 x 1,1204.96,1484.86,1344.9099999999999,279.89999999999986
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4125.0,-193.9,-0.045,-0.44645,1e-05,180.35474,-5.75901,-0.0,4.37388,6.0,1351.5,6 x 5,1218.22,1499.36,1358.79,281.1399999999999
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4150.0,-168.9,-0.039,-0.45331,1e-05,180.35474,-4.47457,-0.0,3.37617,6.0,1365.66,2 x 19,1231.75,1514.13,1372.94,282.3800000000001
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4175.0,-143.9,-0.033,-0.46019,2e-05,180.35474,-3.36722,-0.0,2.51596,5.0,1380.1,4 x 13,1245.55,1529.19,1387.37,283.6400000000001
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4200.0,-118.9,-0.028,-0.46708,2e-05,180.35474,-2.43698,-0.0,1.79325,6.0,1394.82,2 x 7,1259.61,1544.53,1402.07,284.9200000000001
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4225.0,-93.9,-0.022,-0.47399,4e-05,180.35474,-1.68382,-0.0,1.20804,7.0,1409.81,2 x 1,1273.95,1560.16,1417.055,286.21000000000004
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4250.0,-68.9,-0.016,-0.48091,6e-05,180.35474,-1.10776,-0.0,0.76033,8.0,1425.09,3 x 16,1288.56,1576.09,1432.3249999999998,287.53
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4275.0,-43.9,-0.01,-0.48783,9e-05,180.35474,-0.7088,-0.0,0.45012,8.0,1440.65,7 x 2,1303.44,1592.3,1447.87,288.8599999999999
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4300.0,-18.9,-0.004,-0.49476,0.00015,180.35474,-0.48693,-0.0,0.27741,9.0,1456.5,3 x 13,1318.61,1608.81,1463.71,290.20000000000005
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4325.0,6.1,0.001,-0.50169,0.00017,180.35474,-0.44215,-1.07051,0.2422,8.0,1472.64,8 x 20,1334.06,1625.61,1479.835,291.54999999999995
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4350.0,31.1,0.007,-0.50862,0.00013,180.35474,-0.57448,-5.49024,0.34449,8.0,1489.07,3 x 10,1349.79,1642.72,1496.255,292.93000000000006
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4375.0,56.1,0.013,-0.51555,8e-05,180.35474,-0.88389,-9.95858,0.58428,7.0,1505.79,8 x 1,1365.81,1660.13,1512.97,294.32000000000016
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4400.0,81.1,0.019,-0.52247,5e-05,180.35474,-1.3704,-14.47377,0.96157,9.0,1522.81,9 x 16,1382.11,1677.84,1529.975,295.73
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4425.0,106.1,0.025,-0.52938,3e-05,180.35474,-2.03401,-19.03405,1.47636,7.0,1540.13,7 x 19,1398.71,1695.85,1547.28,297.1399999999999
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4450.0,131.1,0.03,-0.53628,2e-05,180.35474,-2.87471,-23.6376,2.12865,7.0,1557.74,8 x 2,1415.59,1714.17,1564.88,298.58000000000015
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4475.0,156.1,0.036,-0.54317,2e-05,180.35474,-3.8925,-28.28258,2.91844,6.0,1575.65,1 x 18,1432.76,1732.79,1582.775,300.03
2023-10-21,SPX,4318.9,2023-10-21,Monthly,17.43,4500.0,181.1,0.042,-0.55004,1e-05,180.35474,-5.08739,-32.96713,3.84573,7.0,1593.86,8 x 16,1450.22,1751.72,1600.97,301.5
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4200.0,-123.98,-0.029,-0.40919,6e-05,67.51203,-6.75672,-0.0,1.90515,33.0,1957.68,2 x 17,1799.12,2130.2,1964.6599999999999,331.0799999999999
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4210.0,-113.98,-0.026,-0.41638,6e-05,67.51203,-5.85421,-0.0,1.64338,41.0,1965.01,7 x 8,1807.05,2136.76,1971.9050000000002,329.71000000000026
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4220.0,-103.98,-0.024,-0.42359,8e-05,67.51203,-5.02757,-0.0,1.40362,30.0,1972.47,5 x 3,1815.12,2143.46,1979.29,328.34000000000015
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4230.0,-93.98,-0.022,-0.43084,9e-05,67.51203,-4.2768,-0.0,1.18585,41.0,1980.07,6 x 10,1823.33,2150.28,1986.805,326.9500000000003
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4240.0,-83.98,-0.019,-0.43812,0.00011,67.51203,-3.60191,-0.0,0.99009,36.0,1987.8,2 x 18,1831.68,2157.23,1994.455,325.54999999999995
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4250.0,-73.98,-0.017,-0.44543,0.00013,67.51203,-3.00289,-0.0,0.81632,35.0,1995.67,2 x 11,1840.17,2164.31,2002.24,324.1399999999999
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4260.0,-63.98,-0.015,-0.45275,0.00017,67.51203,-2.47975,-0.0,0.66456,33.0,2003.68,3 x 19,1848.8,2171.53,2010.165,322.73000000000025
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4270.0,-53.98,-0.012,-0.4601,0.00021,67.51203,-2.03248,-0.0,0.53479,38.0,2011.83,4 x 11,1857.58,2178.88,2018.23,321.3000000000002
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4280.0,-43.98,-0.01,-0.46747,0.00026,67.51203,-1.66108,-0.0,0.42703,40.0,2020.12,2 x 6,1866.51,2186.37,2026.44,319.8599999999999
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4290.0,-33.98,-0.008,-0.47485,0.00033,67.51203,-1.36556,-0.0,0.34126,33.0,2028.55,2 x 9,1875.58,2194.0,2034.79,318.4200000000001
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4300.0,-23.98,-0.006,-0.48224,0.0004,67.51203,-1.14591,-0.0,0.2775,30.0,2037.13,4 x 8,1884.8,2201.77,2043.2849999999999,316.97
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4310.0,-13.98,-0.003,-0.48964,0.00047,67.51203,-1.00214,-0.0,0.23573,30.0,2045.85,5 x 4,1894.16,2209.68,2051.92,315.51999999999975
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4320.0,-3.98,-0.001,-0.49705,0.00051,67.51203,-0.93424,-0.0,0.21597,31.0,2054.71,5 x 16,1903.67,2217.73,2060.7,314.05999999999995
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4330.0,6.02,0.001,-0.50446,0.00051,67.51203,-0.94222,-0.45712,0.2182,42.0,2063.72,6 x 19,1913.33,2225.92,2069.625,312.59000000000015
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4340.0,16.02,0.004,-0.51186,0.00047,67.51203,-1.02607,-1.21959,0.24244,38.0,2072.87,7 x 4,1923.13,2234.26,2078.695,311.1300000000001
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4350.0,26.02,0.006,-0.51926,0.0004,67.51203,-1.18579,-1.98503,0.28867,38.0,2082.16,1 x 3,1933.08,2242.74,2087.91,309.65999999999985
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4360.0,36.02,0.008,-0.52665,0.00033,67.51203,-1.42139,-2.75311,0.35691,31.0,2091.6,1 x 2,1943.18,2251.36,2097.27,308.18000000000006
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4370.0,46.02,0.011,-0.53403,0.00027,67.51203,-1.73286,-3.52348,0.44714,42.0,2101.19,5 x 13,1953.43,2260.13,2106.78,306.70000000000005
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4380.0,56.02,0.013,-0.54139,0.00022,67.51203,-2.12021,-4.29581,0.55938,29.0,2110.92,4 x 6,1963.82,2269.05,2116.435,305.23000000000025
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4390.0,66.02,0.015,-0.54874,0.00018,67.51203,-2.58343,-5.06975,0.69361,35.0,2120.8,9 x 17,1974.35,2278.1,2126.225,303.75
2023-10-06,SPX,4323.98,2023-10-06,Weekly,2.43,4400.0,76.02,0.018,-0.55606,0.00015,67.51203,-3.12252,-5.84496,0.84985,36.0,2130.82,2 x 17,1985.04,2287.3,2136.17,302.2600000000002
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4100.0,-223.98,-0.052,-0.43829,1e-05,180.56337,-7.54834,-0.0,5.75669,8.0,1336.55,9 x 1,1203.87,1483.86,1343.8649999999998,279.99
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4125.0,-198.98,-0.046,-0.44512,1e-05,180.56337,-6.04901,-0.0,4.59352,8.0,1350.4,10 x 9,1217.08,1498.31,1357.695,281.23
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4150.0,-173.98,-0.04,-0.45197,1e-05,180.56337,-4.72699,-0.0,3.56786,7.0,1364.51,4 x 19,1230.56,1513.03,1371.795,282.47
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4175.0,-148.98,-0.034,-0.45884,2e-05,180.56337,-3.58228,-0.0,2.6797,7.0,1378.89,4 x 1,1244.3,1528.04,1386.17,283.74
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4200.0,-123.98,-0.029,-0.46572,2e-05,180.56337,-2.61487,-0.0,1.92904,6.0,1393.55,4 x 13,1258.31,1543.32,1400.815,285.01
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4225.0,-98.98,-0.023,-0.47262,3e-05,180.56337,-1.82477,-0.0,1.31587,8.0,1408.49,6 x 2,1272.6,1558.89,1415.745,286.2900000000002
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4250.0,-73.98,-0.017,-0.47952,5e-05,180.56337,-1.21198,-0.0,0.84021,7.0,1423.71,8 x 20,1287.15,1574.76,1430.955,287.6099999999999
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4275.0,-48.98,-0.011,-0.48644,9e-05,180.56337,-0.77649,-0.0,0.50205,7.0,1439.22,9 x 7,1301.98,1590.91,1446.4450000000002,288.93000000000006
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4300.0,-23.98,-0.006,-0.49336,0.00014,180.56337,-0.51831,-0.0,0.30139,8.0,1455.01,9 x 5,1317.09,1607.36,1462.225,290.27
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4325.0,1.02,0.0,-0.50028,0.00017,180.56337,-0.43744,-0.17813,0.23822,8.0,1471.09,3 x 17,1332.49,1624.11,1478.3,291.6199999999999
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4350.0,26.02,0.006,-0.5072,0.00014,180.56337,-0.53387,-4.58768,0.31256,9.0,1487.46,7 x 20,1348.16,1641.15,1494.6550000000002,292.99
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4375.0,51.02,0.012,-0.51412,8e-05,180.56337,-0.80761,-9.04613,0.5244,7.0,1504.12,10 x 5,1364.12,1658.5,1511.31,294.3800000000001
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4400.0,76.02,0.018,-0.52104,5e-05,180.56337,-1.25866,-13.55174,0.87374,6.0,1521.08,2 x 20,1380.36,1676.15,1528.255,295.7900000000002
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4425.0,101.02,0.023,-0.52794,3e-05,180.56337,-1.88701,-18.10276,1.36057,8.0,1538.34,10 x 17,1396.9,1694.1,1545.5,297.1999999999998
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4450.0,126.02,0.029,-0.53484,2e-05,180.56337,-2.69267,-22.69737,1.98491,6.0,1555.89,2 x 14,1413.72,1712.35,1563.0349999999999,298.6299999999999
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4475.0,151.02,0.035,-0.54172,2e-05,180.56337,-3.67564,-27.33375,2.74675,5.0,1573.73,6 x 20,1430.83,1730.91,1580.87,300.08000000000015
2023-10-21,SPX,4323.98,2023-10-21,Monthly,17.43,4500.0,176.02,0.041,-0.54859,1e-05,180.56337,-4.83592,-32.01005,3.64609,7.0,1591.88,2 x 4,1448.23,1749.77,1599.0,301.53999999999996
2023-10-06,SPX,4316.94,2023-10-06,Weekly,2.43,4200.0,-116.94,-0.027,-0.4141,6e-05,67.39241,-6.1038,-0.0,1.71842,31.0,1959.52,2 x 7,1801.63,2131.24,1966.435,329.6099999999997
2023-10-06,SPX,4316.94,2023-10-06,Weekly,2.43,4210.0,-106.94,-0.025,-0.42132,7e-05,67.39241,-5.25601,-0.0,1.47215,30.0,1966.94,9 x 20,1809.65,2137.89,1973.77,328.2399999999998
2023-10-06,SPX,4316.94,2023-10-06,Weekly,2.43,4220.0,-96.94,-0.022,-0.42857,9e-05,67.39241,-4.48398,-0.0,1.24789,31.0,1974.49,4 x 4,1817.82,2144.67,1981.245,326.85000000000014
2023-10-06,SPX,4316.94,2023-10-06,Weekly,2.43,4230.0,-86.94,-0.02,-0.43585,0.0001,67.39241,-3.78771,-0.0,1.04563,36.0,1982.18,3 x 1,1826.12,2151.58,1988.85,325.46000000000004
2023-10-06,SPX,4316.94,2023-10-06,Weekly,2.43,4240.0,-76.94,-0.018,-0.44316,0.00013,67.39241,-3.1672,-0.0,0.86536,44.0,1990.01,10 x 15,1834.57,2158.62,1996.5949999999998,324.04999999999995
2023-10-06,SPX,4316.94,2023-10-06,Weekly,2.43,4250.0,-66.94,-0.016,-0.4505,0.00016,67.39241,-2.62246,-0.0,0.7071,31.0,1997.98,2 x 11,1843.16,2165.8,2004.48,322.6400000000001
2023-10-06,SPX,4316.94,2023-10-06,Weekly,2.43,4260.0,-56.94,-0.013,-0.45786,0.00019,67.39241,-2.15347,-0.0,0.57084,40.0,2006.09,1 x 3,1851.9,2173.11,2012.505,321.21000000000004
