,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,c_mid,c_spread
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4250.0,-74.14,-0.017,0.52046,5e-05,181.09751,-1.1143,12.79039,0.78784,17.0,2177.56,6 x 13,1975.71,2400.05,2187.88,424.34000000000015
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4275.0,-49.14,-0.011,0.51356,8e-05,181.09751,-0.67842,8.52981,0.47966,17.0,2172.06,10 x 11,1969.48,2395.48,2182.48,426.0
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4300.0,-24.14,-0.006,0.50666,0.00014,181.09751,-0.41933,4.21525,0.29648,13.0,2166.84,8 x 6,1963.51,2391.21,2177.36,427.70000000000005
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4325.0,0.86,0.0,0.49976,0.00017,181.09751,-0.33704,0.0,0.2383,15.0,2161.9,8 x 16,1957.82,2387.26,2172.54,429.4400000000003
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4350.0,25.86,0.006,0.49286,0.00014,181.09751,-0.43154,0.0,0.30511,18.0,2157.26,6 x 13,1952.39,2383.62,2168.005,431.2299999999998
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4375.0,50.86,0.012,0.48596,8e-05,181.09751,-0.70284,0.0,0.49693,18.0,2152.91,10 x 13,1947.24,2380.3,2163.77,433.0600000000002
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4400.0,75.86,0.018,0.47907,5e-05,181.09751,-1.15094,0.0,0.81375,13.0,2148.85,8 x 20,1942.35,2377.29,2159.8199999999997,434.94000000000005
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4425.0,100.86,0.023,0.47218,3e-05,181.09751,-1.77583,0.0,1.25556,17.0,2145.08,7 x 5,1937.75,2374.6,2156.175,436.8499999999999
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4450.0,125.86,0.029,0.46531,2e-05,181.09751,-2.57752,0.0,1.82238,17.0,2141.61,5 x 12,1933.41,2372.23,2152.82,438.81999999999994
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4475.0,150.86,0.035,0.45844,2e-05,181.09751,-3.55601,0.0,2.5142,17.0,2138.44,10 x 6,1929.35,2370.18,2149.765,440.8299999999999
2023-10-21,SPX,4324.14,2023-10-21,Monthly,17.53,4500.0,175.86,0.041,0.4516,1e-05,181.09751,-4.71129,0.0,3.33101,17.0,2135.56,10 x 15,1925.56,2368.45,2147.005,442.8899999999999
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4200.0,-106.22,-0.025,0.57679,7e-05,68.61858,-4.97084,7.95288,1.34277,79.0,2169.32,3 x 8,2024.49,2324.51,2174.5,300.0200000000002
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4210.0,-96.22,-0.022,0.56966,9e-05,68.61858,-4.22142,7.23156,1.14033,79.0,2167.14,6 x 8,2021.11,2323.71,2172.41,302.60000000000014
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4220.0,-86.22,-0.02,0.5625,0.0001,68.61858,-3.54605,6.50371,0.95789,62.0,2165.08,8 x 8,2017.85,2323.06,2170.455,305.21000000000004
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4230.0,-76.22,-0.018,0.55531,0.00013,68.61858,-2.94472,5.7696,0.79545,67.0,2163.17,1 x 14,2014.72,2322.56,2168.64,307.8399999999999
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4240.0,-66.22,-0.015,0.5481,0.00016,68.61858,-2.41742,5.02952,0.65302,77.0,2161.39,7 x 10,2011.71,2322.21,2166.96,310.5
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4250.0,-56.22,-0.013,0.54087,0.00019,68.61858,-1.96416,4.28376,0.53058,85.0,2159.75,7 x 3,2008.83,2322.0,2165.415,313.1700000000001
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4260.0,-46.22,-0.011,0.53363,0.00024,68.61858,-1.58494,3.53263,0.42814,71.0,2158.24,5 x 7,2006.08,2321.95,2164.015,315.8699999999999
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4270.0,-36.22,-0.008,0.52637,0.0003,68.61858,-1.27976,2.77642,0.3457,70.0,2156.88,7 x 2,2003.45,2322.05,2162.75,318.60000000000014
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4280.0,-26.22,-0.006,0.5191,0.00038,68.61858,-1.04862,2.01546,0.28326,85.0,2155.65,1 x 12,2000.97,2322.3,2161.635,321.33000000000015
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4290.0,-16.22,-0.004,0.51182,0.00045,68.61858,-0.89151,1.25005,0.24082,86.0,2154.57,4 x 17,1998.61,2322.7,2160.6549999999997,324.0899999999999
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4300.0,-6.22,-0.001,0.50453,0.0005,68.61858,-0.80845,0.48052,0.21839,58.0,2153.62,7 x 4,1996.38,2323.25,2159.815,326.8699999999999
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4310.0,3.78,0.001,0.49725,0.00051,68.61858,-0.79942,0.0,0.21595,74.0,2152.82,6 x 19,1994.3,2323.95,2159.125,329.64999999999986
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4320.0,13.78,0.003,0.48996,0.00047,68.61858,-0.86443,0.0,0.23351,69.0,2152.16,7 x 3,1992.34,2324.81,2158.575,332.47
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4330.0,23.78,0.006,0.48268,0.00041,68.61858,-1.00348,0.0,0.27107,81.0,2151.65,8 x 8,1990.52,2325.82,2158.17,335.3000000000002
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4340.0,33.78,0.008,0.4754,0.00034,68.61858,-1.21657,0.0,0.32863,67.0,2151.27,8 x 12,1988.84,2326.98,2157.91,338.1400000000001
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4350.0,43.78,0.01,0.46814,0.00028,68.61858,-1.5037,0.0,0.40619,72.0,2151.04,3 x 13,1987.29,2328.29,2157.79,341.0
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4360.0,53.78,0.012,0.46089,0.00023,68.61858,-1.86486,0.0,0.50375,76.0,2150.95,4 x 14,1985.88,2329.75,2157.815,343.8699999999999
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4370.0,63.78,0.015,0.45366,0.00019,68.61858,-2.30007,0.0,0.62132,59.0,2151.01,5 x 2,1984.6,2331.37,2157.9849999999997,346.77
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4380.0,73.78,0.017,0.44644,0.00015,68.61858,-2.80931,0.0,0.75888,77.0,2151.2,8 x 17,1983.46,2333.13,2158.295,349.6700000000001
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4390.0,83.78,0.019,0.43925,0.00013,68.61858,-3.39259,0.0,0.91644,58.0,2151.54,2 x 4,1982.46,2335.04,2158.75,352.5799999999999
2023-10-06,SPX,4306.22,2023-10-06,Weekly,2.53,4400.0,93.78,0.022,0.43209,0.00011,68.61858,-4.04991,0.0,1.094,73.0,2152.02,2 x 14,1981.59,2337.1,2159.345,355.51
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4100.0,-206.22,-0.048,0.55693,1e-05,180.34355,-6.32555,34.33431,4.49086,12.0,2202.38,3 x 19,2004.85,2419.36,2212.105,414.5100000000002
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4125.0,-181.22,-0.042,0.55007,1e-05,180.34355,-4.96124,30.38592,3.52226,14.0,2195.4,9 x 7,1997.25,2413.2,2205.225,415.9499999999998
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4150.0,-156.22,-0.036,0.5432,1e-05,180.34355,-3.773,26.3755,2.67867,12.0,2188.69,10 x 13,1989.91,2407.33,2198.62,417.41999999999985
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4175.0,-131.22,-0.03,0.53632,2e-05,180.34355,-2.76083,22.30442,1.96007,14.0,2182.25,4 x 11,1982.81,2401.75,2192.2799999999997,418.94000000000005
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4200.0,-106.22,-0.025,0.52942,3e-05,180.34355,-1.92473,18.17411,1.36647,17.0,2176.1,8 x 16,1975.98,2396.48,2186.23,420.5
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4225.0,-81.22,-0.019,0.5225,4e-05,180.34355,-1.26469,13.98604,0.89788,17.0,2170.22,5 x 11,1969.41,2391.51,2180.46,422.10000000000014
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4250.0,-56.22,-0.013,0.51558,7e-05,180.34355,-0.78073,9.74172,0.55428,16.0,2164.63,5 x 16,1963.11,2386.85,2174.98,423.74
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4275.0,-31.22,-0.007,0.50865,0.00012,180.34355,-0.47282,5.44274,0.33568,18.0,2159.33,8 x 1,1957.07,2382.49,2169.7799999999997,425.41999999999985
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4300.0,-6.22,-0.001,0.50172,0.00017,180.34355,-0.34099,1.0907,0.24209,16.0,2154.31,4 x 10,1951.29,2378.45,2164.87,427.15999999999985
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4325.0,18.78,0.004,0.49479,0.00015,180.34355,-0.38522,0.0,0.27349,15.0,2149.59,2 x 18,1945.79,2374.73,2160.26,428.94000000000005
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4350.0,43.78,0.01,0.48786,0.0001,180.34355,-0.60552,0.0,0.4299,14.0,2145.15,9 x 19,1940.56,2371.31,2155.935,430.75
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4375.0,68.78,0.016,0.48094,6e-05,180.34355,-1.00189,0.0,0.7113,18.0,2141.01,2 x 8,1935.6,2368.22,2151.91,432.6199999999999
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4400.0,93.78,0.022,0.47402,4e-05,180.34355,-1.57433,0.0,1.1177,13.0,2137.17,4 x 17,1930.92,2365.45,2148.185,434.52999999999975
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4425.0,118.78,0.028,0.46712,3e-05,180.34355,-2.32283,0.0,1.64911,13.0,2133.62,2 x 8,1926.51,2362.99,2144.75,436.4799999999998
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4450.0,143.78,0.033,0.46022,2e-05,180.34355,-3.2474,0.0,2.30551,15.0,2130.37,2 x 7,1922.38,2360.86,2141.62,438.48
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4475.0,168.78,0.039,0.45334,1e-05,180.34355,-4.34804,0.0,3.08691,14.0,2127.41,8 x 17,1918.52,2359.05,2138.785,440.5300000000002
2023-10-21,SPX,4306.22,2023-10-21,Monthly,17.53,4500.0,193.78,0.045,0.44648,1e-05,180.34355,-5.62474,0.0,3.99332,13.0,2124.76,5 x 11,1914.94,2357.56,2136.25,442.6199999999999
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4200.0,-107.6,-0.025,0.57775,7e-05,68.63118,-5.08234,8.05089,1.37226,73.0,2170.32,2 x 14,2025.61,2325.36,2175.485,299.7500000000002
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4210.0,-97.6,-0.023,0.57063,8e-05,68.63118,-4.32237,7.33058,1.16707,69.0,2168.12,9 x 6,2022.21,2324.55,2173.38,302.34000000000015
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4220.0,-87.6,-0.02,0.56347,0.0001,68.63118,-3.63647,6.60369,0.98187,59.0,2166.05,7 x 17,2018.93,2323.88,2171.405,304.95000000000005
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4230.0,-77.6,-0.018,0.55629,0.00012,68.63118,-3.02464,5.8705,0.81667,69.0,2164.11,5 x 10,2015.78,2323.36,2169.57,307.58000000000015
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4240.0,-67.6,-0.016,0.54909,0.00015,68.63118,-2.48688,5.13132,0.67147,62.0,2162.31,4 x 14,2012.76,2322.99,2167.875,310.2299999999998
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4250.0,-57.6,-0.013,0.54186,0.00019,68.63118,-2.0232,4.38641,0.54628,71.0,2160.65,1 x 17,2009.86,2322.76,2166.31,312.9000000000003
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4260.0,-47.6,-0.011,0.53462,0.00024,68.63118,-1.63359,3.63609,0.44108,75.0,2159.13,9 x 20,2007.09,2322.69,2164.89,315.60000000000014
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4270.0,-37.6,-0.009,0.52736,0.0003,68.63118,-1.31805,2.88066,0.35588,62.0,2157.75,9 x 11,2004.45,2322.76,2163.605,318.3100000000002
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4280.0,-27.6,-0.006,0.5201,0.00037,68.63118,-1.07658,2.12043,0.29068,63.0,2156.5,4 x 20,2001.94,2322.99,2162.465,321.0499999999997
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4290.0,-17.6,-0.004,0.51282,0.00044,68.63118,-0.90919,1.35572,0.24549,57.0,2155.4,4 x 20,1999.57,2323.37,2161.47,323.79999999999995
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4300.0,-7.6,-0.002,0.50554,0.00049,68.63118,-0.81587,0.58684,0.22029,59.0,2154.44,1 x 20,1997.33,2323.9,2160.615,326.57000000000016
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4310.0,2.4,0.001,0.49825,0.00051,68.63118,-0.79662,0.0,0.21509,64.0,2153.62,9 x 13,1995.22,2324.59,2159.905,329.3700000000001
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4320.0,12.4,0.003,0.49097,0.00048,68.63118,-0.85144,0.0,0.22989,84.0,2152.94,7 x 9,1993.24,2325.42,2159.33,332.18000000000006
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4330.0,22.4,0.005,0.48369,0.00042,68.63118,-0.98034,0.0,0.2647,79.0,2152.4,2 x 14,1991.4,2326.41,2158.9049999999997,335.00999999999976
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4340.0,32.4,0.008,0.47641,0.00035,68.63118,-1.18331,0.0,0.3195,73.0,2152.01,3 x 10,1989.7,2327.55,2158.625,337.85000000000014
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4350.0,42.4,0.01,0.46915,0.00029,68.63118,-1.46035,0.0,0.3943,57.0,2151.76,7 x 14,1988.13,2328.84,2158.485,340.71000000000004
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4360.0,52.4,0.012,0.4619,0.00023,68.63118,-1.81146,0.0,0.48911,63.0,2151.65,2 x 6,1986.7,2330.29,2158.495,343.5899999999999
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4370.0,62.4,0.014,0.45466,0.00019,68.63118,-2.23664,0.0,0.60391,80.0,2151.68,3 x 12,1985.41,2331.88,2158.645,346.47
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4380.0,72.4,0.017,0.44745,0.00016,68.63118,-2.7359,0.0,0.73871,82.0,2151.86,5 x 20,1984.25,2333.62,2158.935,349.3699999999999
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4390.0,82.4,0.019,0.44025,0.00013,68.63118,-3.30923,0.0,0.89351,56.0,2152.17,4 x 14,1983.23,2335.51,2159.37,352.2800000000002
2023-10-06,SPX,4307.6,2023-10-06,Weekly,2.53,4400.0,92.4,0.021,0.43309,0.00011,68.63118,-3.95663,0.0,1.06832,79.0,2152.63,5 x 16,1982.34,2337.55,2159.945,355.21000000000026
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4100.0,-207.6,-0.048,0.55729,1e-05,180.39775,-6.40813,34.55056,4.54794,11.0,2203.46,3 x 5,2005.9,2420.46,2213.1800000000003,414.55999999999995
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4125.0,-182.6,-0.042,0.55044,1e-05,180.39775,-5.03364,30.60552,3.57245,14.0,2196.46,1 x 13,1998.29,2414.28,2206.285,415.99000000000024
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4150.0,-157.6,-0.037,0.54357,1e-05,180.39775,-3.83528,26.59841,2.72195,13.0,2189.74,10 x 6,1990.93,2408.4,2199.665,417.47
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4175.0,-132.6,-0.031,0.53669,2e-05,180.39775,-2.81305,22.53058,1.99646,12.0,2183.29,8 x 8,1983.82,2402.81,2193.315,418.99
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4200.0,-107.6,-0.025,0.52979,3e-05,180.39775,-1.96694,18.40346,1.39597,12.0,2177.12,1 x 4,1976.98,2397.52,2187.25,420.53999999999996
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4225.0,-82.6,-0.019,0.52288,4e-05,180.39775,-1.29696,14.21852,0.92047,12.0,2171.23,10 x 9,1970.39,2392.54,2181.465,422.14999999999986
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4250.0,-57.6,-0.013,0.51596,7e-05,180.39775,-0.80311,9.97727,0.56998,14.0,2165.62,9 x 6,1964.07,2387.86,2175.965,423.7900000000002
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4275.0,-32.6,-0.008,0.50903,0.00012,180.39775,-0.48539,5.68129,0.34449,14.0,2160.3,8 x 2,1958.02,2383.49,2170.755,425.4699999999998
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4300.0,-7.6,-0.002,0.50211,0.00017,180.39775,-0.34379,1.33218,0.24399,13.0,2155.27,2 x 12,1952.23,2379.43,2165.83,427.1999999999998
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4325.0,17.4,0.004,0.49518,0.00016,180.39775,-0.37832,0.0,0.2685,19.0,2150.53,4 x 9,1946.72,2375.68,2161.2,428.9599999999998
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4350.0,42.4,0.01,0.48825,0.0001,180.39775,-0.58898,0.0,0.41801,14.0,2146.08,7 x 7,1941.47,2372.25,2156.86,430.78
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4375.0,67.4,0.016,0.48133,6e-05,180.39775,-0.97576,0.0,0.69251,12.0,2141.92,9 x 11,1936.5,2369.14,2152.8199999999997,432.6399999999999
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4400.0,92.4,0.021,0.47441,4e-05,180.39775,-1.53867,0.0,1.09202,15.0,2138.06,7 x 16,1931.8,2366.35,2149.075,434.54999999999995
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4425.0,117.4,0.027,0.46751,3e-05,180.39775,-2.27771,0.0,1.61653,12.0,2134.5,1 x 19,1927.37,2363.88,2145.625,436.5100000000002
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4450.0,142.4,0.033,0.46061,2e-05,180.39775,-3.19288,0.0,2.26603,15.0,2131.23,6 x 7,1923.23,2361.73,2142.48,438.5
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4475.0,167.4,0.039,0.45373,1e-05,180.39775,-4.28417,0.0,3.04054,14.0,2128.26,4 x 9,1919.35,2359.9,2139.625,440.5500000000002
2023-10-21,SPX,4307.6,2023-10-21,Monthly,17.53,4500.0,192.4,0.045,0.44687,1e-05,180.39775,-5.55159,0.0,3.94004,11.0,2125.58,7 x 14,1915.76,2358.39,2137.075,442.6299999999999
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4200.0,-122.91,-0.028,0.5883,6e-05,68.86564,-6.41268,9.14056,1.7251,58.0,2181.56,9 x 5,2038.11,2335.11,2186.61,297.0000000000002
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4210.0,-112.91,-0.026,0.58125,6e-05,68.86564,-5.5361,8.43062,1.48929,57.0,2179.16,1 x 13,2034.53,2334.08,2184.305,299.54999999999995
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4220.0,-102.91,-0.024,0.57416,8e-05,68.86564,-4.73387,7.71374,1.27347,57.0,2176.9,3 x 2,2031.07,2333.19,2182.13,302.1200000000001
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4230.0,-92.91,-0.021,0.56705,9e-05,68.86564,-4.00598,6.99017,1.07766,75.0,2174.76,9 x 13,2027.73,2332.45,2180.09,304.7199999999998
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4240.0,-82.91,-0.019,0.5599,0.00011,68.86564,-3.35244,6.2602,0.90185,79.0,2172.76,10 x 15,2024.52,2331.85,2178.185,307.3299999999999
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4250.0,-72.91,-0.017,0.55274,0.00014,68.86564,-2.77324,5.5241,0.74604,82.0,2170.89,10 x 20,2021.43,2331.41,2176.42,309.9799999999998
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4260.0,-62.91,-0.015,0.54555,0.00017,68.86564,-2.26839,4.78215,0.61023,83.0,2169.16,7 x 5,2018.47,2331.11,2174.79,312.6400000000001
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4270.0,-52.91,-0.012,0.53834,0.00021,68.86564,-1.83789,4.03466,0.49442,60.0,2167.57,5 x 19,2015.63,2330.96,2173.295,315.3299999999999
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4280.0,-42.91,-0.01,0.53111,0.00026,68.86564,-1.48173,3.28191,0.3986,56.0,2166.11,1 x 8,2012.92,2330.96,2171.94,318.03999999999996
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4290.0,-32.91,-0.008,0.52387,0.00033,68.86564,-1.19991,2.52422,0.32279,63.0,2164.79,4 x 18,2010.35,2331.11,2170.73,320.7600000000002
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4300.0,-22.91,-0.005,0.51662,0.0004,68.86564,-0.99245,1.76191,0.26698,58.0,2163.62,8 x 16,2007.9,2331.41,2169.6549999999997,323.50999999999976
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4310.0,-12.91,-0.003,0.50937,0.00047,68.86564,-0.85932,0.99527,0.23117,72.0,2162.58,4 x 11,2005.59,2331.86,2168.725,326.2700000000002
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4320.0,-2.91,-0.001,0.50211,0.0005,68.86564,-0.80055,0.22464,0.21536,62.0,2161.69,2 x 16,2003.41,2332.46,2167.935,329.04999999999995
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4330.0,7.09,0.002,0.49485,0.0005,68.86564,-0.81612,0.0,0.21955,73.0,2160.93,8 x 11,2001.37,2333.22,2167.295,331.8499999999999
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4340.0,17.09,0.004,0.48759,0.00045,68.86564,-0.90603,0.0,0.24373,57.0,2160.32,7 x 18,1999.46,2334.13,2166.795,334.6700000000001
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4350.0,27.09,0.006,0.48034,0.00039,68.86564,-1.07029,0.0,0.28792,57.0,2159.85,6 x 1,1997.68,2335.19,2166.435,337.51
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4360.0,37.09,0.009,0.47309,0.00032,68.86564,-1.3089,0.0,0.35211,76.0,2159.52,1 x 12,1996.04,2336.4,2166.2200000000003,340.3600000000001
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4370.0,47.09,0.011,0.46586,0.00026,68.86564,-1.62185,0.0,0.4363,65.0,2159.34,4 x 18,1994.53,2337.76,2166.145,343.23000000000025
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4380.0,57.09,0.013,0.45864,0.00021,68.86564,-2.00915,0.0,0.54049,73.0,2159.29,8 x 4,1993.16,2339.27,2166.215,346.1099999999999
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4390.0,67.09,0.016,0.45144,0.00017,68.86564,-2.47079,0.0,0.66468,80.0,2159.39,4 x 15,1991.93,2340.93,2166.43,348.9999999999998
2023-10-06,SPX,4322.91,2023-10-06,Weekly,2.53,4400.0,77.09,0.018,0.44426,0.00014,68.86564,-3.00678,0.0,0.80886,65.0,2159.63,10 x 4,1990.83,2342.74,2166.785,351.90999999999985
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4100.0,-222.91,-0.052,0.56125,1e-05,181.03521,-7.36286,36.94281,5.20692,15.0,2215.49,7 x 19,2017.59,2432.8,2225.195,415.21000000000026
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4125.0,-197.91,-0.046,0.55444,1e-05,181.03521,-5.87523,33.03459,4.15489,15.0,2208.33,4 x 20,2009.83,2426.45,2218.14,416.6199999999999
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4150.0,-172.91,-0.04,0.54761,1e-05,181.03521,-4.56437,29.06375,3.22786,15.0,2201.45,7 x 12,2002.32,2420.39,2211.355,418.06999999999994
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4175.0,-147.91,-0.034,0.54076,2e-05,181.03521,-3.43025,25.0316,2.42583,15.0,2194.84,7 x 5,1995.06,2414.63,2204.8450000000003,419.57000000000016
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4200.0,-122.91,-0.028,0.53389,2e-05,181.03521,-2.4729,20.93953,1.7488,15.0,2188.51,2 x 7,1988.06,2409.16,2198.6099999999997,421.0999999999999
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4225.0,-97.91,-0.023,0.52701,3e-05,181.03521,-1.6923,16.78896,1.19677,15.0,2182.45,3 x 6,1981.32,2403.99,2192.6549999999997,422.66999999999985
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4250.0,-72.91,-0.017,0.52012,5e-05,181.03521,-1.08846,12.58137,0.76974,13.0,2176.67,10 x 18,1974.84,2399.13,2186.985,424.2900000000002
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4275.0,-47.91,-0.011,0.51323,9e-05,181.03521,-0.66137,8.3183,0.46772,12.0,2171.18,2 x 12,1968.63,2394.57,2181.6000000000004,425.94000000000005
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4300.0,-22.91,-0.005,0.50633,0.00014,181.03521,-0.41105,4.00132,0.29069,17.0,2165.97,2 x 11,1962.68,2390.32,2176.5,427.6400000000001
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4325.0,2.09,0.0,0.49942,0.00017,181.03521,-0.33747,0.0,0.23866,14.0,2161.05,10 x 2,1956.99,2386.39,2171.69,429.39999999999986
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4350.0,27.09,0.006,0.49252,0.00013,181.03521,-0.44066,0.0,0.31163,14.0,2156.42,7 x 17,1951.58,2382.76,2167.17,431.1800000000003
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4375.0,52.09,0.012,0.48562,8e-05,181.03521,-0.7206,0.0,0.5096,17.0,2152.08,4 x 3,1946.44,2379.46,2162.95,433.02
2023-10-21,SPX,4322.91,2023-10-21,Monthly,17.53,4400.0,77.09,0.018,0.47872,5e-05,181.03521,-1.1773,0.0,0.83257,16.0,2148.04,6 x 3,1941.57,2376.46,2159.015,434.8900000000001
